FOURNISSEURS,LIBELLE,PU,TVA,DP
UBIPHARM,METFORMIN DENK500MG CPR/100 BL,17450.0,0,2026-11-30 00:00:00
UBIPHARM,METFORMIN DENK850MG CPR/120 BL,46780.0,0,2027-04-30 00:00:00
UBIPHARM,METFORMIN DENK 1G CPR B/30,14690.0,0,2026-09-30 00:00:00
UBIPHARM,METMIN SR 500MG CPR B/30,6812.0,0,2026-03-31 00:00:00
UBIPHARM,METMIN SR 850MG CPR B/30,13528.0,0,2026-04-30 00:00:00
UBIPHARM,METMIN SR 1G CPR B/30,14850.0,0,2026-07-30 00:00:00
UBIPHARM,METOCLOPRAMIDE SHIFA 10MG CPRB/100,3250.0,0,2026-12-30 00:00:00
UBIPHARM,METOCLOPRAMIDE SHIFA5MG/5ML SOL BUV100ML,3065.0,0,2026-09-30 00:00:00
UBIPHARM,METOCLOPRAMIDE SHIFA10MG/2ML S INJ AMP10,2935.0,0,2026-11-30 00:00:00
UBIPHARM,METRONIDAZOL QT PROGEN 500MG CPR 50BL10,120240.0,0,2026-07-31 00:00:00
UBIPHARM,METRONIDAZOL QTPROGEN 125MG/5ML BUV100ML,6800.0,0,2025-12-31 00:00:00
UBIPHARM,METRONIDAZOLE NCPC 250MG CPR B/100,6970.0,0,2028-01-30 00:00:00
UBIPHARM,METRONIDAZ 500MG HD PHARMA SOL PERF100ML,3025.0,0,2027-01-31 00:00:00
UBIPHARM,METRONIDAZOLE SHIFA 125MG/5MLS BUV120ML,3800.0,0,2026-11-30 00:00:00
UBIPHARM,METRONIDAZOLE SHIFA 250MG CPRB/100,7735.0,0,2026-10-30 00:00:00
UBIPHARM,METRONIDAZOLE SHIFA 500MG CPRB/100,25600.0,0,2026-10-30 00:00:00
UBIPHARM,MET XL LP 25MG CPR B/30,8232.0,0,2025-06-30 00:00:00
UBIPHARM,M-GINKGO 40MG CPR B/30,14500.0,0,2026-08-09 00:00:00
UBIPHARM,M-GYNOTAB 200MG/500MG CPR VAG B/12,19950.0,0,2026-07-31 00:00:00
UBIPHARM,MICOZAL 2% CR T/15G,7300.0,0,2026-08-31 00:00:00
UBIPHARM,M-MICONAZOLE 2% CR DERMQ T/20G,8200.0,0,2025-12-22 00:00:00
UBIPHARM,MICONAX CR T/30G,3700.0,0,2026-09-30 00:00:00
UBIPHARM,MICONAZOLE SHIFA 2% CR T/30G,2900.0,0,2026-03-30 00:00:00
UBIPHARM,MICROLAX AD B/12,77320.0,0,2026-12-31 00:00:00
UBIPHARM,MICROLAX BB GEL RECT UNID3ML/4,34766.0,0,2026-08-31 00:00:00
UBIPHARM,MICROMOX 400MG CPR SEC B/15,35000.0,0,2025-06-30 00:00:00
UBIPHARM,"MIGRETIL 1MG/100MG/0,1MG/400MG CPR B/20",14880.0,0,2025-11-30 00:00:00
UBIPHARM,MINERAUX MARIN CPR B/30,55000.0,1,2024-09-30 00:00:00
UBIPHARM,MINI KIT PIERROT DENTAL COMPACT/1,25215.0,1,2025-12-31 00:00:00
UBIPHARM,MIOREL 4MG GELULE B/12,16035.0,0,2025-11-30 00:00:00
UBIPHARM,MIOREL 4MG/2ML SOL INJ AMP 2ML B/5,22800.0,0,2026-04-30 00:00:00
UBIPHARM,MISOCLEAR 200MCG CPR B/3,4125.0,0,2025-08-30 00:00:00
UBIPHARM,M-LEVOFLOX 500MG CPR PELL B/10,13560.0,0,2025-10-22 00:00:00
UBIPHARM,M-LORATADINE 10MG CPR B/30,7879.0,0,2026-08-28 00:00:00
UBIPHARM,M-LOSARTAN 50MG CPR B/30,18550.0,0,2026-07-31 00:00:00
UBIPHARM,M-LOSARTAN PLUS CPR B/30,21985.0,0,2026-07-31 00:00:00
UBIPHARM,M-LOSARTANAMLO 50MG/5MG CPR PELL B/30,22000.0,0,2026-03-31 00:00:00
UBIPHARM,M-METFORMINE PLUS LP 500MG/2MG CPR B/30,30655.0,0,2026-02-28 00:00:00
UBIPHARM,MOBITIL 15MG CPR B/10,21715.0,0,2026-01-31 00:00:00
UBIPHARM,"MOBIC 7,5MG CPR B/10",19400.0,0,2026-07-30 00:00:00
UBIPHARM,MOBIDERM KIT N°1 BANDES CONTENTION B/6,387541.0,0,2150-01-01 00:00:00
UBIPHARM,MOBIDERM KIT N°2 BANDES CONTENTION B/10,641260.0,0,2150-01-01 00:00:00
UBIPHARM,MOBIDERM PLAQUE MOBI PT PLOT 25X25CM/1,71530.0,0,2150-01-01 00:00:00
UBIPHARM,MOBIDERM BANDE MOBI PT PLOT 10CMX3M/1,160000.0,0,2150-01-01 00:00:00
UBIPHARM,MOCLOPIN 25MG CPR B/30,24720.0,0,2026-10-30 00:00:00
UBIPHARM,MOCLOPIN 100MG CPR B/30,31305.0,0,2025-05-30 00:00:00
UBIPHARM,"MODOPAR 62,5MG GEL F/60",45409.0,0,2026-02-28 00:00:00
UBIPHARM,MODOPAR LP 125MG GEL F/60,55620.0,0,2025-09-30 00:00:00
UBIPHARM,MODOPAR 200MG/50MG GEL F/60,90250.0,0,2026-11-30 00:00:00
UBIPHARM,M-OFLOX 200MG CPR B/10,15580.0,0,2025-11-30 00:00:00
UBIPHARM,M-OLANZAPINE 5MG CPR DISP B/30,21650.0,0,2026-01-31 00:00:00
UBIPHARM,M-OLANZAPINE 10MG CPR B/30,28600.0,0,2026-03-31 00:00:00
UBIPHARM,M-OMEPRAZOLE 20MG GEL B/14,7800.0,0,2025-01-31 00:00:00
UBIPHARM,MON P TIT BAUME RESPIRATION POT/20G,7000.0,0,2150-01-01 00:00:00
UBIPHARM,MON P TIT BAUME RESPIRATION ROLL-ON/10ML,3950.0,0,2150-01-01 00:00:00
UBIPHARM,MONURIL 3G SACHET B/1,35740.0,0,2026-10-05 00:00:00
UBIPHARM,MOTILIUM 1MG/ML BUV FL 200ML,13495.0,0,2026-10-31 00:00:00
UBIPHARM,M-PROMETHAZINE SP F/100ML,7500.0,0,2026-03-21 00:00:00
UBIPHARM,M-SALBUTAMOL 100MCG/DOSE INH F/200,22743.0,0,2026-12-25 00:00:00
UBIPHARM,TD-LP 20MG CPR B/4,16825.0,0,2026-07-31 00:00:00
UBIPHARM,M-TERBINAFINE 1% CR DERMQ T/20G,14200.0,0,2026-08-28 00:00:00
UBIPHARM,"M-TRAMADOLPLUS 325MG/37,5MG CPR B/20",8420.0,0,2026-07-12 00:00:00
UBIPHARM,MUCOMYST 200MG PDRE SOL BUV SACH B/18,12560.0,0,2025-04-30 00:00:00
UBIPHARM,MUCOGYNE GEL VAG T/40ML,24500.0,1,2026-06-30 00:00:00
UBIPHARM,MULTIVIT 12 MINRX BIOFAR CPR EFFV T/20,20045.0,1,2026-10-31 00:00:00
UBIPHARM,MULTIVIT BIOFAR CPR EFFV T/20,16500.0,1,2026-10-31 00:00:00
UBIPHARM,MULTI CALCI-VITA NCPC CPR B/20,1450.0,0,2026-04-30 00:00:00
UBIPHARM,MULTIVITA NCPC CPR B/100,3300.0,0,2027-10-30 00:00:00
UBIPHARM,MULTIVITAMINE SHIFA SP F/100ML,4000.0,1,2026-11-30 00:00:00
UBIPHARM,MUPIDERM 2% PDE T/15G,31725.0,0,2025-08-30 00:00:00
UBIPHARM,M-VITAMINE C 500MG CPR B/100,29975.0,0,2026-08-29 00:00:00
UBIPHARM,MYCOSTER CREME DERMQ TB 30G,19075.0,0,2026-07-31 00:00:00
UBIPHARM,MYCOSTER SOL LOC FP 30ML,22577.0,0,2027-06-30 00:00:00
UBIPHARM,"MYDRIATICUM 0,5% COLLY FP 10ML",10113.0,0,2026-09-30 00:00:00
UBIPHARM,MYNOCINE 100MG GEL B/15,45160.0,0,2025-01-30 00:00:00
UBIPHARM,MYOXERIL 10MG CPR PELL B/20,20100.0,0,2025-06-30 00:00:00
UBIPHARM,NAAXIA COLLYRE FP 5ML,18170.0,0,2025-05-30 00:00:00
UBIPHARM,NAN LAIT 1ER AGE PDRE B/400G,35600.0,0,2025-01-30 00:00:00
UBIPHARM,NAPROZOL 500/20MG CPR B/40,36423.0,0,2025-07-31 00:00:00
UBIPHARM,NASACORT 55 MCG SOL NAS 15ML,51121.0,0,2025-01-31 00:00:00
UBIPHARM,NASONEX 50MCG SUSP PULV NAS DOSE/120,59830.0,0,2026-10-31 00:00:00
UBIPHARM,NASONEX 50MCG PULV NAS DOSE/40,33900.0,0,2026-03-31 00:00:00
UBIPHARM,NATECAL D CPR B/60,28427.0,0,2025-10-01 00:00:00
UBIPHARM,"NATISPRAY 0,15MG BUV FL200DOSE",24775.0,0,2026-06-30 00:00:00
UBIPHARM,"NATISPRAY 0,30MG FL/300 DOSES",35500.0,0,2026-08-30 00:00:00
UBIPHARM,"NATRIXAM 1,5/5MG CPR B/30",47000.0,0,2025-10-31 00:00:00
UBIPHARM,"NATRIXAM 1,5/10MG CPR B/30",50000.0,0,2025-08-31 00:00:00
UBIPHARM,NAUTAMINE MAL DES TRANSPORTS CPR SEC B20,37800.0,0,2026-07-18 00:00:00
UBIPHARM,NAXI BALM PDE T/12G,4200.0,0,2027-09-30 00:00:00
UBIPHARM,NEBILONG 5MG CPR SEC B/30,39950.0,0,2025-09-30 00:00:00
UBIPHARM,NEBILONG 10MG CPR B/30,55650.0,0,2026-08-30 00:00:00
UBIPHARM,NEOCODION CPR DRG BT 20,11500.0,0,2026-01-31 00:00:00
UBIPHARM,NEOMDEXSOL COLL F/5ML,5335.0,0,2025-03-31 00:00:00
UBIPHARM,NEO RAL 500000UI CPR B/100,51985.0,0,2026-07-30 00:00:00
UBIPHARM,"NEOTISON 27,5MCG SOL NASAL DOSE/120 F/1",22779.0,0,2025-08-31 00:00:00
UBIPHARM,"NEOVAG 0,1MUI CPR VAG B/14",5365.0,0,2026-10-30 00:00:00
UBIPHARM,NEPIN  LP 20MG CPR PELL B/30,10995.0,0,2024-12-31 00:00:00
UBIPHARM,NEULEPTIL 4% GTTE BUV FL30ML,37728.0,0,2025-12-31 00:00:00
UBIPHARM,NEULEPTIL 10MG GEL PLQ B/50,34680.0,0,2024-09-30 00:00:00
UBIPHARM,NICORETTE 2MG SS GOUT ORIGINAL B/30,43500.0,0,2025-10-01 00:00:00
UBIPHARM,NICOPENEM 500MG PDRE INJ F/1 + SOLV/10ML,38590.0,0,2025-08-31 00:00:00
UBIPHARM,NIFCAL 20MG COMP B/30,13640.0,0,2025-07-31 00:00:00
UBIPHARM,NIFCAL 10MG COMP B/30,8535.0,0,2027-11-30 00:00:00
UBIPHARM,NIFEDI DENK 10MG LP CPR B/100,28880.0,0,2025-08-01 00:00:00
UBIPHARM,NIFEDI DENK 20MG LP CPR B/30,13036.0,0,2026-09-30 00:00:00
UBIPHARM,NIFLURIL 250MG GEL B/30,10962.0,0,2026-04-30 00:00:00
UBIPHARM,"NIFLUGEL 2,5% GEL T/60G",10980.0,0,2026-08-31 00:00:00
UBIPHARM,NIFLURIL 400MG ENF SUPPO SEC B/8,10000.0,0,2026-05-31 00:00:00
UBIPHARM,NIM 100MG CPR B/30,6800.0,0,2026-05-31 00:00:00
UBIPHARM,NOBACTER SAV PSENS PAIN/100G,23400.0,1,2028-04-30 00:00:00
UBIPHARM,NODIAR 3G PDR SOL SACH B/30,20159.0,0,2025-07-30 00:00:00
UBIPHARM,NOLVADEX 20MG CPR B/30,83210.0,0,2025-01-30 00:00:00
UBIPHARM,NOOTROPYL 200MG/ML SOL BUV F/125ML,18370.0,0,2026-11-30 00:00:00
UBIPHARM,NORMACOL LAVEMENT ADULTE F/130ML,10385.0,0,2026-06-30 00:00:00
UBIPHARM,NO SPA 40MG CPR B/100,32300.0,0,2026-08-31 00:00:00
UBIPHARM,NO SPA 40MG INJ 2ML AMP B/25,34837.0,0,2025-10-31 00:00:00
UBIPHARM,NOVATEN 50 CPR B/28,8500.0,0,2027-12-30 00:00:00
UBIPHARM,NOVATEN 100MG CPR B/28,10250.0,0,2026-12-31 00:00:00
UBIPHARM,NOVATEN AM CPR B/28,44270.0,0,2027-07-30 00:00:00
UBIPHARM,NOVAGRA 50MG CPR B/4,4100.0,0,2025-08-30 00:00:00
UBIPHARM,NOZINAN 25MG INJ AMP 1ML B/5,10977.0,0,2025-07-31 00:00:00
UBIPHARM,NOZINAN 100MG CPR BT 20,37500.0,0,2026-08-31 00:00:00
UBIPHARM,NOZINAN 25MG CPR BT 20,15730.0,0,2026-08-31 00:00:00
UBIPHARM,NOZINAN 4% GOUTTE FL 30ML,40000.0,0,2026-01-31 00:00:00
UBIPHARM,NUCLEO CMP FORTE CAPS B/30,30570.0,0,2025-11-30 00:00:00
UBIPHARM,NUGREL 75MG CPR B/30,36500.0,0,2027-02-28 00:00:00
UBIPHARM,NURONEM 500MG IV PDRE PREP INJ B/1,61100.0,0,2024-11-30 00:00:00
UBIPHARM,NUTRI FORT NCPC SP F/100ML,5980.0,0,2028-11-30 00:00:00
UBIPHARM,NUTRO BOOST VIT B COMPLEX S BUV F/200ML,3890.0,1,2025-04-30 00:00:00
UBIPHARM,NUTRO BOOST MULTIVITAMINE S BUV F/200ML,3890.0,1,2025-04-30 00:00:00
UBIPHARM,NYLEX BDE EXTENS COHESIV BLC 5CMX4M,2538.0,0,2028-01-31 00:00:00
UBIPHARM,NYLEX BANDE EXTENS BLANC 10CMX4M B/1,3345.0,0,2027-11-30 00:00:00
UBIPHARM,ODY FERY MEVA PDE B/30G,4780.0,0,2026-04-30 00:00:00
UBIPHARM,ODY FERY ANATY PDRE SACH/30G B/1,2650.0,0,2026-06-30 00:00:00
UBIPHARM,ODY KIBO PDRE SACH/35G B/1,2656.0,0,2026-02-28 00:00:00
UBIPHARM,ODYGRIP HOLDEN CPR B/25,28055.0,0,2026-07-30 00:00:00
UBIPHARM,ODY SERY SOL GTTE F/5ML,6390.0,0,2026-06-30 00:00:00
UBIPHARM,ODY TENDA PDRE SACH/35G B/1,2682.0,0,2025-04-30 00:00:00
UBIPHARM,ODY VATO INFUSETTES B/45,19125.0,0,2026-06-30 00:00:00
UBIPHARM,ODY VATO PDRE B/30G,3190.0,0,2026-05-30 00:00:00
UBIPHARM,OFLOCET 200MG CPR DRG BT 10,32050.0,0,2025-12-31 00:00:00
UBIPHARM,"OFLOCET GOUTTES AURIC 1,5G B20",28180.0,0,2026-07-31 00:00:00
UBIPHARM,OFLOXACINE SHIFA 200MG CPR B/10,3475.0,0,2026-10-30 00:00:00
UBIPHARM,OLANAP 5MG CPR B/50,25200.0,0,2026-04-30 00:00:00
UBIPHARM,OLANAP 10MG CPR B/50,28817.0,0,2026-04-30 00:00:00
UBIPHARM,OLIGOFRUIT NECT CITR VERT HOMEO SP/100ML,6050.0,1,2025-01-30 00:00:00
UBIPHARM,OLIGOFRUIT NECT FRTS EXOT HOMEO SP/100ML,6050.0,1,2025-02-28 00:00:00
UBIPHARM,OLMAT 20MG CPR SEC B/30,30740.0,0,2025-01-30 00:00:00
UBIPHARM,OMEPRAZOLE SHIFA 20MG GEL B/100,8665.0,0,2026-12-30 00:00:00
UBIPHARM,OMEPRAZOLE SHIFA PDR INJ+EAU PPI10ML/1,4500.0,0,2026-11-30 00:00:00
UBIPHARM,OMEPSA 20MG GEL B/100,14385.0,0,2026-09-30 00:00:00
UBIPHARM,OMIZEC GEL B/28,22810.0,0,2026-02-28 00:00:00
UBIPHARM,OMLINK-20 GEL B/14,3080.0,0,2027-02-28 00:00:00
UBIPHARM,ON SETRON DENK 4MG CPR ORODISP B/6,24338.0,0,2026-10-31 00:00:00
UBIPHARM,OPELAN 5MG CPR ORODISP B/30,26800.0,0,2026-08-31 00:00:00
UBIPHARM,OPELAN 10MG CPR ORODISP B/30,29000.0,0,2026-08-30 00:00:00
UBIPHARM,OPHTACINE 0.3% COLL F/5ML,7500.0,0,2028-10-31 00:00:00
UBIPHARM,OPTICRON 2% COLLYRE F/5ML,17000.0,0,2026-04-30 00:00:00
UBIPHARM,ORELOX 40MG/5ML SUSP.PED.FL100ML,47180.0,0,2025-02-28 00:00:00
UBIPHARM,ORELOX 200MG CPR PELL B/10,48165.0,0,2026-01-31 00:00:00
UBIPHARM,ORILAM ORODIS 25MG CPR  B/30,18900.0,0,2027-01-31 00:00:00
UBIPHARM,ORILAM ORODIS 50MG CPR  B/30,22600.0,0,2026-01-31 00:00:00
UBIPHARM,ORILAM ORODIS 100MG CPR  B/30,25040.0,0,2027-01-31 00:00:00
UBIPHARM,ORIXO 200MG CPR B/10,18145.0,0,2025-06-30 00:00:00
UBIPHARM,ORIXO 400MG CPR B/10,26574.0,0,2025-03-31 00:00:00
UBIPHARM,ORNILOX 500/200MG CPR B/10,24985.0,0,2027-01-31 00:00:00
UBIPHARM,OROKEN 200MG CPR BT 8,45000.0,0,2025-08-31 00:00:00
UBIPHARM,OROKEN 40MG PDR SUSP FL 80DOSE,21400.0,0,2025-04-30 00:00:00
UBIPHARM,OROKEN 100MG/5ML PDRE SUSP BUV F/40ML,37065.0,0,2025-05-31 00:00:00
UBIPHARM,OROZAMUDOL 50MG CPR ORODISP B/10,15950.0,0,2025-11-30 00:00:00
UBIPHARM,"ORTEL C4 COLL CERV RIG BGE 8,5CM T3",83092.0,0,2150-01-01 00:00:00
UBIPHARM,OSCILLOCOCCINUM GLOB BT 6DOSES,77245.0,0,2028-08-30 00:00:00
UBIPHARM,OSMOGEL GEL DERMQ TB 90G,63289.0,0,2026-07-31 00:00:00
UBIPHARM,OSTESAN JUNIOR DENK CPR ORODISP B/30,36000.0,1,2025-09-30 00:00:00
UBIPHARM,OTIPAX SOL AURIC CPTE GTTE F/15ML AFR,11200.0,0,2026-09-01 00:00:00
UBIPHARM,"OTRIVINE 0,05% ENFANT F/10ML",11605.0,0,2026-02-28 00:00:00
UBIPHARM,"OTRIVINE 0,1% GTTE NAS F/10ML",15545.0,0,2026-12-31 00:00:00
UBIPHARM,OXACILLINE UBI 500MG GEL 10 BL 12,145344.0,0,2026-05-31 00:00:00
UBIPHARM,OXYBOLDINE CPR EFFV T/24,15198.0,0,2026-11-01 00:00:00
UBIPHARM,OXYPLASTINE PDE DERMQ TB 135G,25000.0,0,2026-01-09 00:00:00
UBIPHARM,OXYTROY 5UI/ML SOL INJ AMP/1ML B/3,6623.0,0,2025-07-31 00:00:00
UBIPHARM,PAIDOFEBRIL 100MG/5ML SP F/200ML,14971.0,0,2026-09-30 00:00:00
UBIPHARM,PAIDOTERIN SP F/100ML,14121.0,0,2027-01-31 00:00:00
UBIPHARM,PANADOL 500MG CPR EFFV B/12,4300.0,0,2027-02-28 00:00:00
UBIPHARM,PANOTILE GTTE AURICUL FL 8ML,10640.0,0,2025-11-30 00:00:00
UBIPHARM,PANTOPRAZOLE BIOG 40MG CPR B/28,21720.0,0,2026-11-01 00:00:00
UBIPHARM,PANTOTAB 40MG CPR B/30,23900.0,0,2026-05-31 00:00:00
UBIPHARM,PANTOLIP 40MG CPR PELL B/30,9350.0,0,2025-04-30 00:00:00
UBIPHARM,PARA DENK 250MG SUPPO B/10,9535.0,0,2026-08-31 00:00:00
UBIPHARM,PARACETAMOL NCPC 500MG 10BL10,4720.0,0,2027-09-30 00:00:00
UBIPHARM,PARACETAMOL UBI 500MG CPR 100BL 10,67335.0,0,2026-05-31 00:00:00
UBIPHARM,PARACETAMOL BIOG 500MG CPR EFF B/16,5800.0,0,2025-11-01 00:00:00
UBIPHARM,PARACETAMOL BIOG 1000MG CPR EFF B/8,5700.0,0,2026-07-31 00:00:00
UBIPHARM,PARA CO-DENK 1000/60MG SUPPO B/10,24480.0,0,2028-07-31 00:00:00
UBIPHARM,PARA CO-DENK 500MG/30MG CPR B/20,13122.0,0,2025-11-30 00:00:00
UBIPHARM,PARACETAMOL NCPC 125MG/5ML SP/100ML,7470.0,0,2026-10-31 00:00:00
UBIPHARM,PARACETAMOL SHIFA 500MG CPR B/100,4625.0,0,2026-08-30 00:00:00
UBIPHARM,PARACETAMOL SHIFA 125MG/5ML SP F/60ML,2500.0,0,2026-12-30 00:00:00
UBIPHARM,PARACETAMOL SHIFA 125MG/5ML SP F/100ML,3125.0,0,2026-09-30 00:00:00
UBIPHARM,PARAFIZZ 500MG CPR EFFV B/48 TLG,18890.0,0,2026-08-30 00:00:00
UBIPHARM,PAROGENCYL PREVENTION GENCIVES T/75ML,16950.0,1,2150-01-01 00:00:00
UBIPHARM,PATE DENTIF PIERROT PIWY FRAISE T/75ML,6737.0,1,2150-01-01 00:00:00
UBIPHARM,PEDIPRO+ SEMELLE 37/39 PAIRE,122272.0,0,2150-01-01 00:00:00
UBIPHARM,PEDIPRO+ SEMELLE 40/41 PAIRE/1,132000.0,0,2150-01-01 00:00:00
UBIPHARM,PEDIPRO+ SEMELLE 42/43 PAIRE/1,132000.0,0,2150-01-01 00:00:00
UBIPHARM,PEDIPRO+ SEMELLE 44/46 PAIRE/1,118491.0,0,2150-01-01 00:00:00
UBIPHARM,PEDIPRO SEMELLE BLEU 42/43 PAIRE/1,87217.0,0,2150-01-01 00:00:00
UBIPHARM,PEDIPRO SEMELLE BLEU T4 44/46PAIRE/1,87910.0,0,2150-01-01 00:00:00
UBIPHARM,PEDIPRO TALONNETTE BLEU T1 36/39 PAIRE/1,53551.0,0,2150-01-01 00:00:00
UBIPHARM,PEDIPRO TALONNETTE BLEU T2 40/46 PAIRE/1,53654.0,0,2150-01-01 00:00:00
UBIPHARM,PEDIAPRO 3-7ANS LAIT CROISS PDRE B/700G,46327.0,0,2025-09-30 00:00:00
UBIPHARM,"PEITEL 0,25% CR T/30G",22000.0,0,2026-05-31 00:00:00
UBIPHARM,PEPSANE GEL ORAL SACH 10G BT30,28207.0,0,2026-01-31 00:00:00
UBIPHARM,PERFUSEUR LABELL AIG 19G/1,2226.0,0,2026-07-14 00:00:00
UBIPHARM,PERISPASM 80MG CPR ORODISP B/10,8350.0,0,2024-12-31 00:00:00
UBIPHARM,PERISPASM 80MG CPR ORODISP B/30,18150.0,0,2025-10-09 00:00:00
UBIPHARM,PERINAM DENK 4MG/5MG CPR B/30,47888.0,0,2025-03-31 00:00:00
UBIPHARM,PERINAM DENK 8MG/10MG CPR B/30,61415.0,0,2025-12-31 00:00:00
UBIPHARM,PERINAM DENK 4/10MG CPR B/30,55581.0,0,2025-01-31 00:00:00
UBIPHARM,PETIT OL SAV ALEP PAIN 150G,24319.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL MASQ ARGILE VERTE PURIF/300G,33278.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL SAV EXT DX FL ORANG 100G/2,14886.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL SAV EXT DX LAVAND 250G,16329.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL SAV EXT DX ROSE PAIN100G/2,13930.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL SAV EXT DX VERV CITR100G/2,10490.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL SAV EXT DX SURG KARITE /250G,10160.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL CR DCHE FRAMBOISE/250ML,13450.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL SAV MARSEILLE GLYCERINE 100G/3,32660.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL HLE OLIVE CR MAIN HYDR T/75ML,15391.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL HLE OLIVE LAIT CORPSHYD F250ML,21170.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL HLE OLIVE MASQ VIS HYDR T/75ML,18125.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL SAV MARSEILLE HLE OLIVE 100G/3,31389.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL KARITE LAIT CORPS HYDR F/250ML,17670.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL HLE OLIV GOMMAGE VISAGE T/75ML,18632.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL CR DCHE PECHE ABRICOT F/250ML,15020.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL CHVX SECS OLIV/KAR/ARG SH250ML,16161.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL CHVX NORMX SH/250ML,12600.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL CHVX NORMX AP SH T/200ML,21400.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL CHVX SECS MASQ NOUR/330ML,24420.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL CHVX SECS CR SOIN SSRINC/200ML,20306.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL CR DCH JASM CASSIS F/250ML,15374.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL CR DCHE LAIT COTON F/750ML,34165.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL SAV EXT DX SURG HLE OLIV/250G,16407.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL SAV EXT DX SURG ARGAN 250G,17405.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL SAV EXT DX SURG AMAND DCE250G,18000.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL ARGAN LAIT DEMAQ F/200ML,22800.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL ARGAN CR JOUR/NUI ANTIAGE 50ML,37825.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL ARGAN CR JOUR ANTIAGE POT/50ML,48515.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL ARGAN LAIT CORPS NOUR/250ML,26031.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL ARGAN BME NUIT ANTIAGE/50ML,31710.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL HLE OLIVE BME LEVRE HYDR/4G,17781.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL ARGAN BME LEVRE NOUR/4G,18304.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL EAU MICELL DEMAQ F/400ML,17760.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL CR DCHE LAIT ABRICOTF/750ML,31496.0,1,2150-01-01 00:00:00
UBIPHARM,PETIT OL CR DCHE LAIT ARGAN F/750ML,32122.0,1,2150-01-01 00:00:00
UBIPHARM,P-GYNETONE SP F/200ML,9750.0,0,2026-09-30 00:00:00
UBIPHARM,PHARMATEX OVULE B/10,26660.0,0,2025-12-31 00:00:00
UBIPHARM,"PHENERGAN 2,5% INJ AMP 2ML B/5",22675.0,0,2150-01-01 00:00:00
UBIPHARM,PHENERGAN 25MG CPR BT 20,7800.0,0,2028-06-01 00:00:00
UBIPHARM,PHENERGAN 2% CREME DERM TB 30G,12370.0,0,2026-06-30 00:00:00
UBIPHARM,PHENERGAN 5MG/5ML SP F/150ML,11800.0,0,2028-11-01 00:00:00
UBIPHARM,PHENOBARBITAL NCPC 100MG CPR B/20,800.0,0,2025-11-30 00:00:00
UBIPHARM,PHI POMMADE ANTIRIDES POT/30G,4265.0,0,2026-06-30 00:00:00
UBIPHARM,PHLORO-G 80MG CPR ORODISP B/10,13445.0,0,2025-12-29 00:00:00
UBIPHARM,PHOSPHALUGEL GEL SACH 20G BT26,20500.0,0,2026-08-31 00:00:00
UBIPHARM,PHYTORAL 2% SH F/100ML,14500.0,0,2025-12-31 00:00:00
UBIPHARM,PHYTO RAVINTSARA HOMEO INFUS SACH2G B/10,4600.0,1,2025-02-15 00:00:00
UBIPHARM,PHYTO CALCULS HOMEOPH INFUS SACH/2G B/20,8420.0,1,2026-04-30 00:00:00
UBIPHARM,PHYTO DIABETE HOMEOPH INFUS SACH/2G B/20,7500.0,1,2026-03-30 00:00:00
UBIPHARM,PHYTO ESTOMAC HOMEOPH INFUS SACH/2G B/20,7950.0,1,2025-12-31 00:00:00
UBIPHARM,PHYTO FEMME HOMEOPH INFUS SACH/2G B/20,8425.0,1,2025-12-30 00:00:00
